flow,velo,dia,t,material,Safety_Status
7159.74107,13.68,0.45,0.01427,22.5,MODERATE
7156.073298,13.68,0.45,0.01427,22.5,MODERATE
7159.74107,13.68,0.45,0.01427,19.3,HIGH
7156.073298,13.68,0.45,0.01427,19.3,HIGH
5653.907616,13.68,0.4,0.0127,19.3,HIGH
7164.854689,13.69,0.45,0.01427,22.5,MODERATE
7164.854689,13.69,0.45,0.01427,19.3,HIGH
5661.369172,13.7,0.4,0.0127,22.5,LOW
7170.167854,13.7,0.45,0.01427,22.5,MODERATE
7170.167854,13.7,0.45,0.01427,19.3,HIGH
5661.369172,13.7,0.4,0.0127,19.3,HIGH
7170.72375,13.71,0.45,0.01427,22.5,MODERATE
7170.72375,13.71,0.45,0.01427,19.3,HIGH
7177.555677,13.72,0.45,0.01427,22.5,MODERATE
7177.555677,13.72,0.45,0.01427,19.3,HIGH
5680.580194,13.74,0.4,0.0127,22.5,LOW
7191.427054,13.74,0.45,0.01427,22.5,MODERATE
7189.729915,13.74,0.45,0.01427,22.5,MODERATE
7191.427054,13.74,0.45,0.01427,19.3,HIGH
7189.729915,13.74,0.45,0.01427,19.3,HIGH
5680.580194,13.74,0.4,0.0127,19.3,HIGH
7191.937751,13.75,0.45,0.01427,22.5,MODERATE
7192.951623,13.75,0.45,0.01427,22.5,MODERATE
7191.937751,13.75,0.45,0.01427,19.3,HIGH
7192.951623,13.75,0.45,0.01427,19.3,HIGH
5692.98782,13.77,0.4,0.0127,22.5,MODERATE
5692.98782,13.77,0.4,0.0127,19.3,HIGH
7211.760955,13.78,0.45,0.01427,22.5,MODERATE
7211.760955,13.78,0.45,0.01427,19.3,HIGH
7215.546995,13.79,0.45,0.01427,22.5,MODERATE
7215.341396,13.79,0.45,0.01427,22.5,MODERATE
5700.235832,13.79,0.4,0.0127,22.5,MODERATE
5700.235832,13.79,0.4,0.0127,19.3,HIGH
7215.546995,13.79,0.45,0.01427,19.3,HIGH
7215.341396,13.79,0.45,0.01427,19.3,HIGH
5703.963745,13.8,0.4,0.0127,22.5,MODERATE
5702.787483,13.8,0.4,0.0127,22.5,MODERATE
5704.437281,13.8,0.4,0.0127,22.5,MODERATE
5703.963745,13.8,0.4,0.0127,19.3,HIGH
5702.787483,13.8,0.4,0.0127,19.3,HIGH
5704.437281,13.8,0.4,0.0127,19.3,HIGH
7229.442326,13.82,0.45,0.01427,22.5,MODERATE
7231.7048,13.82,0.45,0.01427,22.5,MODERATE
7282.666483,13.82,0.45,0.01427,22.5,MODERATE
7232.693092,13.82,0.45,0.01427,22.5,MODERATE
5713.235818,13.82,0.4,0.0127,22.5,MODERATE
5713.235818,13.82,0.4,0.0127,19.3,HIGH
7229.442326,13.82,0.45,0.01427,19.3,HIGH
7231.7048,13.82,0.45,0.01427,19.3,HIGH
7282.666483,13.82,0.45,0.01427,19.3,HIGH
7232.693092,13.82,0.45,0.01427,19.3,HIGH
7235.00357,13.83,0.45,0.01427,22.5,MODERATE
7237.974326,13.83,0.45,0.01427,22.5,MODERATE
7234.770388,13.83,0.45,0.01427,22.5,MODERATE
7235.00357,13.83,0.45,0.01427,19.3,HIGH
7237.974326,13.83,0.45,0.01427,19.3,HIGH
7234.770388,13.83,0.45,0.01427,19.3,HIGH
7241.127296,13.84,0.45,0.01427,22.5,MODERATE
7242.501242,13.84,0.45,0.01427,22.5,MODERATE
7243.225917,13.84,0.45,0.01427,22.5,MODERATE
7241.127296,13.84,0.45,0.01427,19.3,HIGH
7242.501242,13.84,0.45,0.01427,19.3,HIGH
7243.225917,13.84,0.45,0.01427,19.3,HIGH
7247.006594,13.85,0.45,0.01427,22.5,MODERATE
7247.994493,13.85,0.45,0.01427,22.5,MODERATE
7247.006594,13.85,0.45,0.01427,19.3,HIGH
7247.994493,13.85,0.45,0.01427,19.3,HIGH
7250.248725,13.86,0.45,0.01427,22.5,MODERATE
7250.248725,13.86,0.45,0.01427,19.3,HIGH
7254.534729,13.87,0.45,0.01427,22.5,MODERATE
7254.534729,13.87,0.45,0.01427,19.3,HIGH
7268.874214,13.89,0.45,0.01427,22.5,MODERATE
7268.874214,13.89,0.45,0.01427,19.3,HIGH
7282.563824,13.92,0.45,0.01427,22.5,MODERATE
7281.669201,13.92,0.45,0.01427,22.5,MODERATE
7282.563824,13.92,0.45,0.01427,19.3,HIGH
7281.669201,13.92,0.45,0.01427,19.3,HIGH
7289.221432,13.93,0.45,0.01427,22.5,MODERATE
7287.377911,13.93,0.45,0.01427,22.5,MODERATE
7289.221432,13.93,0.45,0.01427,19.3,HIGH
7287.377911,13.93,0.45,0.01427,19.3,HIGH
7301.734689,13.96,0.45,0.01427,22.5,MODERATE
7301.734689,13.96,0.45,0.01427,19.3,HIGH
7306.807073,13.97,0.45,0.01427,22.5,MODERATE
7306.707275,13.97,0.45,0.01427,22.5,MODERATE
7306.807073,13.97,0.45,0.01427,19.3,HIGH
7306.707275,13.97,0.45,0.01427,19.3,HIGH
7313.753041,13.98,0.45,0.01427,22.5,MODERATE
7313.753041,13.98,0.45,0.01427,19.3,HIGH
7320.314806,13.99,0.45,0.01427,22.5,MODERATE
7322.299998,13.99,0.45,0.01427,22.5,MODERATE
7320.314806,13.99,0.45,0.01427,19.3,HIGH
7322.299998,13.99,0.45,0.01427,19.3,HIGH
7323.22698,14,0.45,0.01427,22.5,MODERATE
7327.207239,14,0.45,0.01427,22.5,MODERATE
7323.22698,14,0.45,0.01427,19.3,HIGH
7327.207239,14,0.45,0.01427,19.3,HIGH
7327.62593,14.01,0.45,0.01427,22.5,MODERATE
5790.317969,14.01,0.4,0.0127,22.5,MODERATE
5789.184605,14.01,0.4,0.0127,22.5,MODERATE
5790.317969,14.01,0.4,0.0127,19.3,HIGH
5789.184605,14.01,0.4,0.0127,19.3,HIGH
7327.62593,14.01,0.45,0.01427,19.3,HIGH
7332.760435,14.02,0.45,0.01427,22.5,MODERATE
7336.996138,14.02,0.45,0.01427,22.5,MODERATE
7335.617912,14.02,0.45,0.01427,22.5,MODERATE
5796.091136,14.02,0.4,0.0127,22.5,MODERATE
5794.918139,14.02,0.4,0.0127,22.5,MODERATE
5796.091136,14.02,0.4,0.0127,19.3,HIGH
5794.918139,14.02,0.4,0.0127,19.3,HIGH
7332.760435,14.02,0.45,0.01427,19.3,HIGH
7336.996138,14.02,0.45,0.01427,19.3,HIGH
7335.617912,14.02,0.45,0.01427,19.3,HIGH
7343.24718,14.03,0.45,0.01427,22.5,MODERATE
7343.24718,14.03,0.45,0.01427,19.3,HIGH
7344.325711,14.04,0.45,0.01427,22.5,MODERATE
7344.325711,14.04,0.45,0.01427,19.3,HIGH
5811.635713,14.06,0.4,0.0127,22.5,MODERATE
5811.635713,14.06,0.4,0.0127,19.3,HIGH
7362.374041,14.07,0.45,0.01427,22.5,MODERATE
7359.339135,14.07,0.45,0.01427,22.5,MODERATE
7362.374041,14.07,0.45,0.01427,19.3,HIGH
7359.339135,14.07,0.45,0.01427,19.3,HIGH
7364.514902,14.08,0.45,0.01427,22.5,MODERATE
7368.832808,14.08,0.45,0.01427,22.5,MODERATE
5821.207182,14.08,0.4,0.0127,22.5,MODERATE
5817.780633,14.08,0.4,0.0127,22.5,MODERATE
5821.207182,14.08,0.4,0.0127,19.3,HIGH
5817.780633,14.08,0.4,0.0127,19.3,HIGH
7364.514902,14.08,0.45,0.01427,19.3,HIGH
7368.832808,14.08,0.45,0.01427,19.3,HIGH
7371.255444,14.09,0.45,0.01427,22.5,MODERATE
7371.255444,14.09,0.45,0.01427,19.3,HIGH
7376.848416,14.1,0.45,0.01427,22.5,MODERATE
7376.848416,14.1,0.45,0.01427,19.3,HIGH
7383.738002,14.11,0.45,0.01427,22.5,MODERATE
5830.877359,14.11,0.4,0.0127,22.5,MODERATE
5830.877359,14.11,0.4,0.0127,19.3,HIGH
7383.738002,14.11,0.45,0.01427,19.3,HIGH
7390.170844,14.12,0.45,0.01427,22.5,MODERATE
7388.807594,14.12,0.45,0.01427,22.5,MODERATE
7387.999271,14.12,0.45,0.01427,22.5,MODERATE
5837.6008,14.12,0.4,0.0127,22.5,MODERATE
5835.639819,14.12,0.4,0.0127,22.5,MODERATE
5837.6008,14.12,0.4,0.0127,19.3,HIGH
5835.639819,14.12,0.4,0.0127,19.3,HIGH
7390.170844,14.12,0.45,0.01427,19.3,HIGH
7388.807594,14.12,0.45,0.01427,19.3,HIGH
7387.999271,14.12,0.45,0.01427,19.3,HIGH
7394.093007,14.13,0.45,0.01427,22.5,MODERATE
7394.093007,14.13,0.45,0.01427,19.3,HIGH
7399.743367,14.14,0.45,0.01427,22.5,MODERATE
7400.001191,14.14,0.45,0.01427,22.5,MODERATE
5845.724112,14.14,0.4,0.0127,22.5,MODERATE
5845.724112,14.14,0.4,0.0127,19.3,HIGH
7399.743367,14.14,0.45,0.01427,19.3,HIGH
7400.001191,14.14,0.45,0.01427,19.3,HIGH
7404.261847,14.15,0.45,0.01427,22.5,MODERATE
5850.142837,14.15,0.4,0.0127,22.5,MODERATE
5850.142837,14.15,0.4,0.0127,19.3,HIGH
7404.261847,14.15,0.45,0.01427,19.3,HIGH
7418.568978,14.18,0.45,0.01427,22.5,MODERATE
7420.307206,14.18,0.45,0.01427,22.5,MODERATE
7419.037478,14.18,0.45,0.01427,22.5,MODERATE
7418.568978,14.18,0.45,0.01427,19.3,HIGH
7420.307206,14.18,0.45,0.01427,19.3,HIGH
7419.037478,14.18,0.45,0.01427,19.3,HIGH
7426.008743,14.19,0.45,0.01427,22.5,MODERATE
7424.578671,14.19,0.45,0.01427,22.5,MODERATE
7426.064733,14.19,0.45,0.01427,22.5,MODERATE
7424.200611,14.19,0.45,0.01427,22.5,MODERATE
7426.008743,14.19,0.45,0.01427,19.3,HIGH
7424.578671,14.19,0.45,0.01427,19.3,HIGH
7426.064733,14.19,0.45,0.01427,19.3,HIGH
7424.200611,14.19,0.45,0.01427,19.3,HIGH
7427.063763,14.2,0.45,0.01427,22.5,MODERATE
7429.319471,14.2,0.45,0.01427,22.5,MODERATE
7426.989648,14.2,0.45,0.01427,22.5,MODERATE
7429.704494,14.2,0.45,0.01427,22.5,MODERATE
7427.063763,14.2,0.45,0.01427,19.3,HIGH
7429.319471,14.2,0.45,0.01427,19.3,HIGH
7426.989648,14.2,0.45,0.01427,19.3,HIGH
7429.704494,14.2,0.45,0.01427,19.3,HIGH
7438.590768,14.22,0.45,0.01427,22.5,MODERATE
7438.590768,14.22,0.45,0.01427,19.3,HIGH
7447.237961,14.23,0.45,0.01427,22.5,MODERATE
7442.719968,14.23,0.45,0.01427,22.5,MODERATE
7447.237961,14.23,0.45,0.01427,19.3,HIGH
7442.719968,14.23,0.45,0.01427,19.3,HIGH
7451.230951,14.24,0.45,0.01427,22.5,MODERATE
5886.16507,14.24,0.4,0.0127,22.5,MODERATE
5886.16507,14.24,0.4,0.0127,19.3,HIGH
7451.230951,14.24,0.45,0.01427,19.3,HIGH
7456.378664,14.25,0.45,0.01427,22.5,MODERATE
7453.809199,14.25,0.45,0.01427,22.5,MODERATE
5890.696609,14.25,0.4,0.0127,22.5,MODERATE
5890.696609,14.25,0.4,0.0127,19.3,HIGH
7456.378664,14.25,0.45,0.01427,19.3,HIGH
7453.809199,14.25,0.45,0.01427,19.3,HIGH
7462.671436,14.26,0.45,0.01427,22.5,MODERATE
7462.671436,14.26,0.45,0.01427,19.3,HIGH
6890.679565,14.27,0.45,0.01427,22.5,MODERATE
6890.679565,14.27,0.45,0.01427,19.3,HIGH
7473.251248,14.28,0.45,0.01427,22.5,MODERATE
7473.251248,14.28,0.45,0.01427,19.3,HIGH
7476.843571,14.29,0.45,0.01427,22.5,MODERATE
7479.191322,14.29,0.45,0.01427,22.5,MODERATE
7476.843571,14.29,0.45,0.01427,19.3,HIGH
7479.191322,14.29,0.45,0.01427,19.3,HIGH
7480.362862,14.3,0.45,0.01427,22.5,MODERATE
5910.268891,14.3,0.4,0.0127,22.5,MODERATE
5910.268891,14.3,0.4,0.0127,19.3,HIGH
7480.362862,14.3,0.45,0.01427,19.3,HIGH
7499.201989,14.33,0.45,0.01427,22.5,MODERATE
7498.787284,14.33,0.45,0.01427,22.5,MODERATE
7499.201989,14.33,0.45,0.01427,19.3,HIGH
7498.787284,14.33,0.45,0.01427,19.3,HIGH
7501.542669,14.34,0.45,0.01427,22.5,MODERATE
7501.542669,14.34,0.45,0.01427,19.3,HIGH
7507.477745,14.35,0.45,0.01427,22.5,MODERATE
7509.088991,14.35,0.45,0.01427,22.5,MODERATE
7507.477745,14.35,0.45,0.01427,19.3,HIGH
7509.088991,14.35,0.45,0.01427,19.3,HIGH
7515.374332,14.36,0.45,0.01427,22.5,MODERATE
7515.374332,14.36,0.45,0.01427,19.3,HIGH
7517.682742,14.37,0.45,0.01427,22.5,MODERATE
7738.035736,14.37,0.45,0.01427,22.5,MODERATE
7517.607073,14.37,0.45,0.01427,22.5,MODERATE
7518.057721,14.37,0.45,0.01427,22.5,MODERATE
7517.682742,14.37,0.45,0.01427,19.3,HIGH
7738.035736,14.37,0.45,0.01427,19.3,HIGH
7517.607073,14.37,0.45,0.01427,19.3,HIGH
7518.057721,14.37,0.45,0.01427,19.3,HIGH
7523.2733,14.38,0.45,0.01427,22.5,MODERATE
7525.236703,14.38,0.45,0.01427,22.5,MODERATE
5944.212163,14.38,0.4,0.0127,22.5,MODERATE
5944.212163,14.38,0.4,0.0127,19.3,HIGH
7523.2733,14.38,0.45,0.01427,19.3,HIGH
7525.236703,14.38,0.45,0.01427,19.3,HIGH
7529.0772,14.39,0.45,0.01427,22.5,MODERATE
7529.0772,14.39,0.45,0.01427,19.3,HIGH
7533.677805,14.4,0.45,0.01427,22.5,MODERATE
7532.125876,14.4,0.45,0.01427,22.5,MODERATE
7532.443757,14.4,0.45,0.01427,22.5,MODERATE
5951.348353,14.4,0.4,0.0127,22.5,MODERATE
5951.348353,14.4,0.4,0.0127,19.3,HIGH
7533.677805,14.4,0.45,0.01427,19.3,HIGH
7532.125876,14.4,0.45,0.01427,19.3,HIGH
7532.443757,14.4,0.45,0.01427,19.3,HIGH
7545.323453,14.42,0.45,0.01427,22.5,MODERATE
7545.526571,14.42,0.45,0.01427,22.5,MODERATE
7545.323453,14.42,0.45,0.01427,19.3,HIGH
7545.526571,14.42,0.45,0.01427,19.3,HIGH
7552.06195,14.43,0.45,0.01427,22.5,MODERATE
7552.06195,14.43,0.45,0.01427,19.3,HIGH
7555.947314,14.44,0.45,0.01427,22.5,MODERATE
7555.01628,14.44,0.45,0.01427,22.5,MODERATE
7556.750292,14.44,0.45,0.01427,22.5,MODERATE
7555.947314,14.44,0.45,0.01427,19.3,HIGH
7555.01628,14.44,0.45,0.01427,19.3,HIGH
7556.750292,14.44,0.45,0.01427,19.3,HIGH
7560.037155,14.45,0.45,0.01427,22.5,MODERATE
7558.476318,14.45,0.45,0.01427,22.5,MODERATE
7562.367131,14.45,0.45,0.01427,22.5,MODERATE
7560.037155,14.45,0.45,0.01427,19.3,HIGH
7558.476318,14.45,0.45,0.01427,19.3,HIGH
7562.367131,14.45,0.45,0.01427,19.3,HIGH
5983.231978,14.47,0.4,0.0127,22.5,MODERATE
5983.231978,14.47,0.4,0.0127,19.3,HIGH
7575.527299,14.48,0.45,0.01427,22.5,MODERATE
7576.729359,14.48,0.45,0.01427,22.5,MODERATE
7577.957564,14.48,0.45,0.01427,22.5,MODERATE
7575.527299,14.48,0.45,0.01427,19.3,HIGH
7576.729359,14.48,0.45,0.01427,19.3,HIGH
7577.957564,14.48,0.45,0.01427,19.3,HIGH
7582.189611,14.49,0.45,0.01427,22.5,MODERATE
7580.133939,14.49,0.45,0.01427,22.5,MODERATE
7582.189611,14.49,0.45,0.01427,19.3,HIGH
7580.133939,14.49,0.45,0.01427,19.3,HIGH
7584.183922,14.5,0.45,0.01427,22.5,MODERATE
7587.805778,14.5,0.45,0.01427,22.5,MODERATE
7584.183922,14.5,0.45,0.01427,19.3,HIGH
7587.805778,14.5,0.45,0.01427,19.3,HIGH
7589.813841,14.51,0.45,0.01427,22.5,MODERATE
7590.753726,14.51,0.45,0.01427,22.5,MODERATE
7592.603258,14.51,0.45,0.01427,22.5,MODERATE
7589.813841,14.51,0.45,0.01427,19.3,HIGH
7590.753726,14.51,0.45,0.01427,19.3,HIGH
7592.603258,14.51,0.45,0.01427,19.3,HIGH
7603.669834,14.53,0.45,0.01427,22.5,MODERATE
7604.110267,14.53,0.45,0.01427,22.5,MODERATE
7603.669834,14.53,0.45,0.01427,19.3,HIGH
7604.110267,14.53,0.45,0.01427,19.3,HIGH
7611.287843,14.55,0.45,0.01427,22.5,MODERATE
7611.287843,14.55,0.45,0.01427,19.3,HIGH
7619.059705,14.56,0.45,0.01427,22.5,MODERATE
7619.059705,14.56,0.45,0.01427,19.3,HIGH
7625.235866,14.57,0.45,0.01427,22.5,MODERATE
7625.235866,14.57,0.45,0.01427,19.3,HIGH
7628.292541,14.58,0.45,0.01427,22.5,MODERATE
7628.292541,14.58,0.45,0.01427,19.3,HIGH
7630.918509,14.59,0.45,0.01427,22.5,MODERATE
7632.729874,14.59,0.45,0.01427,22.5,MODERATE
7633.523714,14.59,0.45,0.01427,22.5,MODERATE
7630.918509,14.59,0.45,0.01427,19.3,HIGH
7632.729874,14.59,0.45,0.01427,19.3,HIGH
7633.523714,14.59,0.45,0.01427,19.3,HIGH
7639.759904,14.6,0.45,0.01427,22.5,MODERATE
7637.016995,14.6,0.45,0.01427,22.5,MODERATE
7636.711385,14.6,0.45,0.01427,22.5,MODERATE
7638.120753,14.6,0.45,0.01427,22.5,MODERATE
6034.133801,14.6,0.4,0.0127,22.5,MODERATE
6034.133801,14.6,0.4,0.0127,19.3,HIGH
7639.759904,14.6,0.45,0.01427,19.3,HIGH
7637.016995,14.6,0.45,0.01427,19.3,HIGH
7636.711385,14.6,0.45,0.01427,19.3,HIGH
7638.120753,14.6,0.45,0.01427,19.3,HIGH
7645.714101,14.61,0.45,0.01427,22.5,MODERATE
7645.714101,14.61,0.45,0.01427,19.3,HIGH
7648.819071,14.62,0.45,0.01427,22.5,MODERATE
7648.819071,14.62,0.45,0.01427,19.3,HIGH
7651.573967,14.63,0.45,0.01427,22.5,MODERATE
7654.317004,14.63,0.45,0.01427,22.5,MODERATE
7651.573967,14.63,0.45,0.01427,19.3,HIGH
7654.317004,14.63,0.45,0.01427,19.3,HIGH
7659.731752,14.64,0.45,0.01427,22.5,MODERATE
7659.731752,14.64,0.45,0.01427,19.3,HIGH
7665.744109,14.65,0.45,0.01427,22.5,MODERATE
7665.744109,14.65,0.45,0.01427,19.3,HIGH
7670.235837,14.66,0.45,0.01427,22.5,MODERATE
7670.235837,14.66,0.45,0.01427,19.3,HIGH
7677.880367,14.67,0.45,0.01427,22.5,MODERATE
7677.880367,14.67,0.45,0.01427,19.3,HIGH
7678.956692,14.68,0.45,0.01427,22.5,MODERATE
7681.854142,14.68,0.45,0.01427,22.5,MODERATE
7678.956692,14.68,0.45,0.01427,19.3,HIGH
7681.854142,14.68,0.45,0.01427,19.3,HIGH
7686.224604,14.69,0.45,0.01427,22.5,MODERATE
7686.224604,14.69,0.45,0.01427,19.3,HIGH
7688.716643,14.7,0.45,0.01427,22.5,MODERATE
7688.716643,14.7,0.45,0.01427,19.3,HIGH
6080.273255,14.71,0.4,0.0127,22.5,MODERATE
6080.273255,14.71,0.4,0.0127,19.3,HIGH
7707.980159,14.73,0.45,0.01427,22.5,MODERATE
7705.399033,14.73,0.45,0.01427,22.5,MODERATE
7707.980159,14.73,0.45,0.01427,19.3,HIGH
7705.399033,14.73,0.45,0.01427,19.3,HIGH
7714.038986,14.74,0.45,0.01427,22.5,MODERATE
7714.038986,14.74,0.45,0.01427,19.3,HIGH
7716.367594,14.75,0.45,0.01427,22.5,MODERATE
7714.567249,14.75,0.45,0.01427,22.5,MODERATE
7716.705535,14.75,0.45,0.01427,22.5,MODERATE
7716.367594,14.75,0.45,0.01427,19.3,HIGH
7714.567249,14.75,0.45,0.01427,19.3,HIGH
7716.705535,14.75,0.45,0.01427,19.3,HIGH
7725.154001,14.76,0.45,0.01427,22.5,MODERATE
7725.154001,14.76,0.45,0.01427,19.3,HIGH
7728.899033,14.77,0.45,0.01427,22.5,MODERATE
7728.899033,14.77,0.45,0.01427,19.3,HIGH
7732.685603,14.78,0.45,0.01427,22.5,MODERATE
7732.685603,14.78,0.45,0.01427,19.3,HIGH
8029.336928,14.79,0.45,0.01427,22.5,MODERATE
8029.336928,14.79,0.45,0.01427,19.3,HIGH
7752.104498,14.82,0.45,0.01427,22.5,MODERATE
7755.046243,14.82,0.45,0.01427,22.5,MODERATE
7754.24449,14.82,0.45,0.01427,22.5,MODERATE
7752.104498,14.82,0.45,0.01427,19.3,HIGH
7755.046243,14.82,0.45,0.01427,19.3,HIGH
7754.24449,14.82,0.45,0.01427,19.3,HIGH
7763.591747,14.84,0.45,0.01427,22.5,MODERATE
7763.591747,14.84,0.45,0.01427,19.3,HIGH
7779.674735,14.87,0.45,0.01427,22.5,MODERATE
7779.674735,14.87,0.45,0.01427,19.3,HIGH
7788.6692,14.89,0.45,0.01427,22.5,MODERATE
7788.6692,14.89,0.45,0.01427,19.3,HIGH
6159.040968,14.9,0.4,0.0127,22.5,MODERATE
6159.040968,14.9,0.4,0.0127,19.3,HIGH
6164.045961,14.91,0.4,0.0127,22.5,MODERATE
6164.045961,14.91,0.4,0.0127,19.3,HIGH
7804.186071,14.92,0.45,0.01427,22.5,MODERATE
7804.186071,14.92,0.45,0.01427,19.3,HIGH
7811.943544,14.93,0.45,0.01427,22.5,MODERATE
7814.33041,14.93,0.45,0.01427,22.5,MODERATE
7811.943544,14.93,0.45,0.01427,19.3,HIGH
7814.33041,14.93,0.45,0.01427,19.3,HIGH
7815.483699,14.94,0.45,0.01427,22.5,MODERATE
7815.483699,14.94,0.45,0.01427,19.3,HIGH
7820.282566,14.95,0.45,0.01427,22.5,MODERATE
7820.282566,14.95,0.45,0.01427,19.3,HIGH
7837.203413,14.98,0.45,0.01427,22.5,MODERATE
7836.170526,14.98,0.45,0.01427,22.5,MODERATE
7837.203413,14.98,0.45,0.01427,19.3,HIGH
7836.170526,14.98,0.45,0.01427,19.3,HIGH
7855.811844,15.02,0.45,0.01427,22.5,MODERATE
7858.908965,15.02,0.45,0.01427,22.5,MODERATE
7855.811844,15.02,0.45,0.01427,19.3,HIGH
7858.908965,15.02,0.45,0.01427,19.3,HIGH
7873.338378,15.05,0.45,0.01427,22.5,MODERATE
7873.338378,15.05,0.45,0.01427,19.3,HIGH
7879.378881,15.06,0.45,0.01427,22.5,MODERATE
7879.502163,15.06,0.45,0.01427,22.5,MODERATE
7879.378881,15.06,0.45,0.01427,19.3,HIGH
7879.502163,15.06,0.45,0.01427,19.3,HIGH
7887.673482,15.08,0.45,0.01427,22.5,MODERATE
7887.673482,15.08,0.45,0.01427,19.3,HIGH
7902.848537,15.1,0.45,0.01427,22.5,MODERATE
7902.848537,15.1,0.45,0.01427,19.3,HIGH
7916.507256,15.13,0.45,0.01427,22.5,MODERATE
7916.507256,15.13,0.45,0.01427,19.3,HIGH
7921.80518,15.14,0.45,0.01427,22.5,MODERATE
7921.80518,15.14,0.45,0.01427,19.3,HIGH
7938.249147,15.17,0.45,0.01427,22.5,MODERATE
7938.249147,15.17,0.45,0.01427,19.3,HIGH
7942.071608,15.18,0.45,0.01427,22.5,MODERATE
7942.071608,15.18,0.45,0.01427,19.3,HIGH
7946.842239,15.19,0.45,0.01427,22.5,MODERATE
7946.433875,15.19,0.45,0.01427,22.5,MODERATE
8218.34743,15.19,0.45,0.01427,22.5,MODERATE
7946.842239,15.19,0.45,0.01427,19.3,HIGH
7946.433875,15.19,0.45,0.01427,19.3,HIGH
8218.34743,15.19,0.45,0.01427,19.3,HIGH
7962.319262,15.22,0.45,0.01427,22.5,MODERATE
7964.812703,15.22,0.45,0.01427,22.5,MODERATE
7962.319262,15.22,0.45,0.01427,19.3,HIGH
7964.812703,15.22,0.45,0.01427,19.3,HIGH
7969.912781,15.23,0.45,0.01427,22.5,MODERATE
7965.744633,15.23,0.45,0.01427,22.5,MODERATE
7969.747152,15.23,0.45,0.01427,22.5,MODERATE
7968.439122,15.23,0.45,0.01427,22.5,MODERATE
7969.912781,15.23,0.45,0.01427,19.3,HIGH
7965.744633,15.23,0.45,0.01427,19.3,HIGH
7969.747152,15.23,0.45,0.01427,19.3,HIGH
7968.439122,15.23,0.45,0.01427,19.3,HIGH
7979.350266,15.25,0.45,0.01427,22.5,MODERATE
7979.350266,15.25,0.45,0.01427,19.3,HIGH
7989.584592,15.27,0.45,0.01427,22.5,MODERATE
7989.584592,15.27,0.45,0.01427,19.3,HIGH
7996.227999,15.28,0.45,0.01427,22.5,MODERATE
7996.227999,15.28,0.45,0.01427,19.3,HIGH
8005.653223,15.3,0.45,0.01427,22.5,MODERATE
8006.260594,15.3,0.45,0.01427,22.5,MODERATE
8004.000879,15.3,0.45,0.01427,22.5,MODERATE
8005.653223,15.3,0.45,0.01427,19.3,HIGH
8006.260594,15.3,0.45,0.01427,19.3,HIGH
8004.000879,15.3,0.45,0.01427,19.3,HIGH
8008.991677,15.31,0.45,0.01427,22.5,MODERATE
8010.804425,15.31,0.45,0.01427,22.5,MODERATE
8008.991677,15.31,0.45,0.01427,19.3,HIGH
8010.804425,15.31,0.45,0.01427,19.3,HIGH
8015.803092,15.32,0.45,0.01427,22.5,MODERATE
8015.803092,15.32,0.45,0.01427,19.3,HIGH
8019.303079,15.33,0.45,0.01427,22.5,MODERATE
8019.031553,15.33,0.45,0.01427,22.5,MODERATE
8021.079672,15.33,0.45,0.01427,22.5,MODERATE
8019.303079,15.33,0.45,0.01427,19.3,HIGH
8019.031553,15.33,0.45,0.01427,19.3,HIGH
8021.079672,15.33,0.45,0.01427,19.3,HIGH
8057.183327,15.4,0.45,0.01427,22.5,MODERATE
8057.183327,15.4,0.45,0.01427,19.3,HIGH
8061.155779,15.41,0.45,0.01427,22.5,MODERATE
8061.155779,15.41,0.45,0.01427,19.3,HIGH
8065.799926,15.42,0.45,0.01427,22.5,MODERATE
8065.799926,15.42,0.45,0.01427,19.3,HIGH
8075.618964,15.44,0.45,0.01427,22.5,MODERATE
8075.618964,15.44,0.45,0.01427,19.3,HIGH
8089.034952,15.46,0.45,0.01427,22.5,MODERATE
8089.034952,15.46,0.45,0.01427,19.3,HIGH
8095.298471,15.47,0.45,0.01427,22.5,MODERATE
8095.298471,15.47,0.45,0.01427,19.3,HIGH
8111.850956,15.5,0.45,0.01427,22.5,MODERATE
8111.850956,15.5,0.45,0.01427,19.3,HIGH
8116.598221,15.51,0.45,0.01427,22.5,MODERATE
8116.837833,15.51,0.45,0.01427,22.5,MODERATE
8116.598221,15.51,0.45,0.01427,19.3,HIGH
8116.837833,15.51,0.45,0.01427,19.3,HIGH
8137.9615,15.55,0.45,0.01427,22.5,MODERATE
8138.17285,15.55,0.45,0.01427,22.5,MODERATE
6427.032579,15.55,0.4,0.0127,22.5,MODERATE
8137.9615,15.55,0.45,0.01427,19.3,HIGH
8138.17285,15.55,0.45,0.01427,19.3,HIGH
6427.032579,15.55,0.4,0.0127,19.3,HIGH
8156.434747,15.59,0.45,0.01427,22.5,MODERATE
8154.699801,15.59,0.45,0.01427,22.5,MODERATE
8156.434747,15.59,0.45,0.01427,19.3,HIGH
8154.699801,15.59,0.45,0.01427,19.3,HIGH
8172.244555,15.62,0.45,0.01427,22.5,MODERATE
8172.244555,15.62,0.45,0.01427,19.3,HIGH
8185.115673,15.64,0.45,0.01427,22.5,MODERATE
8185.115673,15.64,0.45,0.01427,19.3,HIGH
8204.395895,15.68,0.45,0.01427,22.5,MODERATE
